filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
廖玉琪1-2,11.27,0.20834505558013916,0.09471823275089264,0.2216036170721054,0.009147679433226585,1363.8739690340483,88855.20874451411,1265.5906803611754,81262.96281824059,2088.3884006076387,578720.4511390056,0.07960591885288065,0.000589670699933443,-0.00021633946744259447,0.03883173689246178,-5.694440915249288e-05,0.008196539245545864,107.666015625,-182.703125,1538.739501953125,125.41592407226562,713.5477294921875,-62.23497009277344,523.3224487304688,-14.903169631958008,344.1968994140625,-37.7965202331543,274.443603515625,-16.16318702697754,183.421875,-6.327702522277832,193.81256103515625,-9.569421768188477,78.83889770507812,-28.115991592407227,129.0190887451172,-3.804854393005371,108.17537689208984,-13.964773178100586,126.41583251953125,-3.464661121368408,122.20293426513672,-4.360809803009033,102.95604705810547,-7.843495845794678,104.56954193115234,-3.8479299545288086,135.8376922607422,-3.7768630981445312,205.32928466796875,4.920187473297119,219.4270477294922,7.4401726722717285,290.28680419921875,8.511468887329102,371.77203369140625,4.339153289794922,283.42431640625,2
柯銘峰(生)1-2,11.68,0.24087609350681305,0.10046882927417755,0.16269135475158691,0.009417517110705376,1240.104545982657,521869.96533981827,1580.2468502166596,251518.52046272918,2162.420654296875,2717197.5272521377,0.052665589347718256,0.0025456609224591338,0.0009370995685458183,0.027882887050509453,0.000158315320732072,0.003168853698298335,107.666015625,-242.12367248535156,5271.5595703125,130.17404174804688,1416.9029541015625,5.77011251449585,665.6477661132812,16.266935348510742,749.984619140625,-22.345417022705078,682.9234619140625,-17.941104888916016,246.61790466308594,-19.352325439453125,239.9124298095703,-2.9964396953582764,102.01641082763672,-18.296606063842773,170.13128662109375,-10.498929977416992,147.664306640625,-10.080609321594238,73.87312316894531,-5.1716132164001465,108.67467498779297,-12.866106986999512,87.72329711914062,-15.251957893371582,74.77066802978516,-6.502017021179199,67.76203155517578,-2.9729673862457275,40.271541595458984,-15.317599296569824,66.88665771484375,-0.5655310750007629,57.585941314697266,-7.449456691741943,76.89978790283203,-13.272618293762207,39.897254943847656,2
王金櫻(旦)1-2,11.25,0.20931413769721985,0.09796953201293945,0.1506478488445282,0.008885075338184834,1120.8268487913097,114838.36891610213,1237.2899420600472,158680.89024237514,1856.739288015464,896966.6822978826,0.060781451353092784,0.000830032439043854,-2.0053001207998022e-05,0.022595275193452835,-0.00010911877325270325,0.004434665199369192,198.76802884615384,-274.1023864746094,4847.8427734375,139.0315704345703,800.154052734375,-22.430545806884766,1152.55517578125,2.6260476112365723,465.1402587890625,-22.207767486572266,775.1473388671875,-22.492570877075195,318.65765380859375,2.795030355453491,203.3210906982422,-1.3687430620193481,81.38898468017578,-13.745233535766602,119.98149871826172,-1.7357665300369263,90.23789978027344,-9.863408088684082,129.09983825683594,-10.395218849182129,123.75950622558594,-13.182455062866211,132.92398071289062,-4.053885459899902,106.38807678222656,3.390981435775757,187.24681091308594,-2.976820468902588,232.46678161621094,8.302995681762695,343.79833984375,8.841226577758789,268.7251281738281,0.909315824508667,298.59832763671875,6.162314414978027,249.4310302734375,2
石惠君(旦)1-2,12.21,0.2190641164779663,0.09634087979793549,0.15111811459064484,0.01066521741449833,2043.0643455863324,1016012.6713999665,1794.4292579309245,148428.10684755456,3557.9933775695104,2257613.2237289343,0.11654048092918251,0.008891328391351287,-2.190668091373027e-08,0.019962675869464874,3.0055500701564597e-06,0.006916449870914221,99.38401442307692,-204.67764282226562,2830.234130859375,78.73103332519531,2153.110107421875,-37.498722076416016,676.5862426757812,10.646374702453613,715.816162109375,-25.603742599487305,350.8850402832031,-11.790064811706543,215.6049041748047,-12.39089298248291,206.27418518066406,-21.020170211791992,228.0440216064453,-19.647415161132812,175.380859375,7.961154937744141,264.900146484375,-8.823111534118652,191.4927215576172,2.4622459411621094,115.83349609375,-16.92430305480957,149.68800354003906,-8.102502822875977,165.55691528320312,-5.264551639556885,155.2494659423828,-4.183188438415527,282.5938720703125,1.3141335248947144,400.63812255859375,3.522049903869629,384.69830322265625,3.614609718322754,339.73236083984375,5.780050754547119,365.0615539550781,2
許亞芬(生)1-2,11.52,0.22556419670581818,0.09739737212657928,0.1032910868525505,0.004390427842736244,2286.5889240233378,359170.49735758547,2045.2677053189404,115272.38545887615,4078.3323476012324,1644857.0734493032,0.11847844881790745,0.0017384513589135103,-5.846235353601514e-07,0.008227387443184853,-1.7008700581300218e-07,0.003169946139678359,103.359375,-207.9796905517578,1742.219482421875,46.17884826660156,670.6253051757812,-71.46280670166016,374.9913330078125,-20.88746452331543,384.5445861816406,-29.792194366455078,246.925048828125,-21.176851272583008,176.1538848876953,-18.63755989074707,215.05853271484375,-10.273557662963867,141.05445861816406,-27.12443733215332,109.64804077148438,-11.6354341506958,117.56212615966797,-19.24212646484375,125.1329116821289,3.1558117866516113,92.98805236816406,-11.250494956970215,113.07805633544922,1.1570632457733154,95.5849609375,-8.199137687683105,153.2869873046875,-2.0404715538024902,272.4383239746094,2.454768657684326,217.03533935546875,4.572197437286377,252.49880981445312,1.447950839996338,383.9406433105469,7.291756629943848,293.0628662109375,2
郭春美(生)1-2,11.1,0.28004562854766846,0.1080094575881958,0.097592793405056,0.00586584722623229,2046.8977423480649,1129375.2910333753,1969.4273452460416,200374.03985809963,3832.6179520322285,3751559.3163734814,0.11202945589770355,0.01046877953002408,7.498432097463592e-08,0.006105133332312107,2.953812554551405e-06,0.006029430776834488,103.359375,-293.42041015625,8750.328125,58.09528350830078,1805.156494140625,-20.73033332824707,1761.1580810546875,-14.854214668273926,689.9381103515625,-43.5474853515625,1294.3387451171875,-14.392914772033691,377.3360595703125,-13.750594139099121,479.8125305175781,-1.5148334503173828,222.79827880859375,-25.331438064575195,396.9967956542969,6.076257705688477,233.99830627441406,-2.920182943344116,131.47378540039062,-3.4452242851257324,136.1658172607422,-1.4117887020111084,159.92208862304688,-6.351902961730957,222.09808349609375,-7.593017578125,285.7030944824219,-2.7290472984313965,365.6468505859375,6.470252513885498,370.036376953125,9.508400917053223,613.14599609375,6.917115211486816,505.1712646484375,3.1349565982818604,368.0587158203125,2
郭秋萍1-2,11.95,0.264554888010025,0.09970614314079285,0.047029558569192886,0.0019069137051701546,2173.585612293985,527744.7955303537,1530.058660492565,164555.7412282577,3718.5751194629856,1621601.803770689,0.1771873103762136,0.012280739411994012,-0.00011459436791483313,0.0021932991221547127,-3.374038669790025e-06,0.0011158804409205914,69.83741554054055,-377.71832275390625,13859.1181640625,63.36088562011719,1503.76025390625,-55.6763801574707,3038.2119140625,15.801432609558105,1696.5836181640625,-50.12907791137695,997.7303466796875,-17.526290893554688,516.69091796875,4.798788070678711,359.40594482421875,-24.44679832458496,246.89781188964844,-16.229909896850586,184.30184936523438,-1.5541433095932007,156.48336791992188,-26.11867332458496,235.95716857910156,-2.5346336364746094,118.30876922607422,-8.100896835327148,141.0649871826172,-9.894758224487305,160.4087371826172,3.4984421730041504,287.58819580078125,-8.114485740661621,295.4990539550781,12.254190444946289,339.44891357421875,-2.8290536403656006,347.45947265625,-0.8671348690986633,383.1192932128906,3.087538719177246,248.22402954101562,2
郭秋萍10-2,12.76,0.23498131334781647,0.10171154886484146,0.06193726882338524,0.0014047060394659638,1776.2435344888318,565550.0139142512,1857.5833243837474,229417.21680556377,3608.7690873579545,3755694.8444928024,0.08153231534090909,0.0020837574604129004,-4.776627247338183e-05,0.0035046543926000595,-0.00011998562695225701,0.0008593384409323335,71.77734375,-319.0136413574219,7343.5498046875,100.39240264892578,1182.4630126953125,-4.775135040283203,1905.7978515625,13.62873363494873,974.8272705078125,-30.34148406982422,1028.350341796875,23.06730842590332,335.887939453125,-1.5151422023773193,290.065185546875,-4.0286736488342285,254.41017150878906,-14.479270935058594,201.61024475097656,12.345430374145508,209.34243774414062,-16.42713737487793,178.3604736328125,-2.4699084758758545,107.31755828857422,-1.0270650386810303,100.10810852050781,-1.6998353004455566,132.10862731933594,0.966913640499115,285.493408203125,-3.5598063468933105,235.2476348876953,16.936548233032227,353.36688232421875,-3.926823616027832,315.9964904785156,14.696208953857422,531.4876708984375,-4.535769939422607,297.2530517578125,2
郭秋萍2-2,11.64,0.23779571056365967,0.10242496430873871,0.07995596528053284,0.002688281936571002,1548.7143118304343,564048.7234231791,1645.6779707332807,229772.6888986501,2985.9517982756474,3035377.392785265,0.07756960439492032,0.004460002091746053,-5.242752376943827e-05,0.006809732411056757,-0.00011742009519366547,0.000997956725768745,99.38401442307692,-311.7533874511719,8824.3828125,106.23615264892578,1160.402587890625,0.9411898255348206,2109.442626953125,18.911949157714844,1075.5906982421875,-32.74583053588867,1180.9173583984375,16.549386978149414,315.55999755859375,3.5586867332458496,287.4285583496094,-9.869277000427246,234.2292022705078,-12.150582313537598,176.0009765625,12.683079719543457,196.1114959716797,-17.559921264648438,162.80804443359375,-3.4021520614624023,72.9862289428711,-1.2988711595535278,90.86897277832031,-8.92980670928955,163.2601776123047,2.9348886013031006,241.6867218017578,-4.762419700622559,286.9144287109375,16.619138717651367,359.55279541015625,-1.4141104221343994,355.35992431640625,6.587283611297607,420.5517578125,4.108163356781006,272.8634033203125,2
郭秋萍3-2,11.62,0.2057979553937912,0.09941069781780243,0.0876389890909195,0.002209852682426572,1631.9699850127295,430650.5833092319,1638.9159332524885,134216.62468644002,3173.117339539671,2061984.719690585,0.07566410148453094,0.001890559968166392,-5.515621160157025e-05,0.007131153717637062,-0.00011498831736389548,0.0011629805667325854,107.666015625,-301.9420471191406,6350.43212890625,97.12071228027344,877.9615478515625,-9.093461990356445,1735.143798828125,28.868379592895508,951.8592529296875,-35.758949279785156,1372.786865234375,14.630269050598145,236.3422088623047,4.516050815582275,412.4353942871094,-14.789632797241211,257.7182312011719,-11.270292282104492,225.1796417236328,14.899460792541504,199.91151428222656,-18.440673828125,159.57113647460938,-3.2351455688476562,84.3275146484375,0.12709681689739227,112.5422592163086,-7.610246181488037,197.69039916992188,-2.231842517852783,190.5357666015625,-7.064314842224121,225.7154083251953,21.473962783813477,428.9050598144531,4.015740394592285,396.61834716796875,13.33397102355957,435.76739501953125,2.7162160873413086,234.7477264404297,2
