filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
王金櫻(旦)1-2,11.25,0.2093141376972198,0.0979695320129394,0.1506478488445282,0.0088850753381848,1120.8268487913097,114838.36891610212,1237.2899420600472,158680.89024237514,1856.739288015464,896966.6822978826,0.0607814513530927,0.0008300324390438,-2.0053001207998022e-05,0.0225952751934528,-0.0001091187732527,0.0044346651993691,198.76802884615384,-274.1023864746094,4847.8427734375,139.0315704345703,800.154052734375,-22.43054580688477,1152.55517578125,2.6260476112365723,465.1402587890625,-22.207767486572266,775.1473388671875,-22.492570877075195,318.6576538085937,2.795030355453491,203.3210906982422,-1.368743062019348,81.38898468017578,-13.745233535766602,119.98149871826172,-1.7357665300369265,90.23789978027344,-9.863408088684082,129.09983825683594,-10.395218849182127,123.75950622558594,-13.182455062866213,132.92398071289062,-4.053885459899902,106.38807678222656,3.390981435775757,187.24681091308597,-2.976820468902588,232.4667816162109,8.302995681762695,343.79833984375,8.841226577758789,268.7251281738281,0.909315824508667,298.59832763671875,6.162314414978027,249.4310302734375,2
石惠君(旦)1-2,12.21,0.2190641164779663,0.0963408797979354,0.1511181145906448,0.0106652174144983,2043.0643455863324,1016012.6713999663,1794.4292579309245,148428.10684755456,3557.9933775695104,2257613.2237289343,0.1165404809291825,0.0088913283913512,-2.1906680913730273e-08,0.0199626758694648,3.00555007015646e-06,0.0069164498709142,99.38401442307692,-204.6776428222656,2830.234130859375,78.73103332519531,2153.110107421875,-37.498722076416016,676.5862426757812,10.646374702453612,715.816162109375,-25.603742599487305,350.8850402832031,-11.790064811706545,215.6049041748047,-12.39089298248291,206.2741851806641,-21.020170211791992,228.0440216064453,-19.64741516113281,175.380859375,7.961154937744141,264.900146484375,-8.823111534118652,191.4927215576172,2.4622459411621094,115.83349609375,-16.92430305480957,149.68800354003906,-8.102502822875977,165.55691528320312,-5.264551639556885,155.2494659423828,-4.183188438415527,282.5938720703125,1.3141335248947144,400.63812255859375,3.522049903869629,384.69830322265625,3.614609718322754,339.7323608398437,5.780050754547119,365.0615539550781,2
許亞芬(生)1-2,11.52,0.2255641967058181,0.0973973721265792,0.1032910868525505,0.0043904278427362,2286.5889240233378,359170.49735758547,2045.2677053189404,115272.38545887616,4078.332347601232,1644857.0734493032,0.1184784488179074,0.0017384513589135,-5.846235353601514e-07,0.0082273874431848,-1.700870058130022e-07,0.0031699461396783,103.359375,-207.9796905517578,1742.219482421875,46.17884826660156,670.6253051757812,-71.46280670166016,374.9913330078125,-20.88746452331543,384.5445861816406,-29.79219436645508,246.925048828125,-21.176851272583008,176.1538848876953,-18.63755989074707,215.05853271484372,-10.273557662963867,141.05445861816406,-27.12443733215332,109.64804077148438,-11.6354341506958,117.56212615966795,-19.24212646484375,125.1329116821289,3.1558117866516118,92.98805236816406,-11.250494956970217,113.07805633544922,1.1570632457733154,95.5849609375,-8.199137687683105,153.2869873046875,-2.0404715538024902,272.4383239746094,2.454768657684326,217.03533935546875,4.572197437286377,252.49880981445312,1.447950839996338,383.9406433105469,7.291756629943848,293.0628662109375,2
郭春美(生)1-2,11.1,0.2800456285476684,0.1080094575881958,0.097592793405056,0.0058658472262322,2046.8977423480649,1129375.2910333753,1969.4273452460416,200374.03985809963,3832.617952032229,3751559.3163734814,0.1120294558977035,0.010468779530024,7.498432097463592e-08,0.0061051333323121,2.953812554551405e-06,0.0060294307768344,103.359375,-293.42041015625,8750.328125,58.09528350830078,1805.156494140625,-20.73033332824707,1761.1580810546875,-14.854214668273926,689.9381103515625,-43.5474853515625,1294.3387451171875,-14.392914772033691,377.3360595703125,-13.75059413909912,479.8125305175781,-1.5148334503173828,222.79827880859372,-25.331438064575195,396.9967956542969,6.076257705688477,233.9983062744141,-2.920182943344116,131.47378540039062,-3.4452242851257324,136.1658172607422,-1.4117887020111084,159.92208862304688,-6.351902961730957,222.09808349609372,-7.593017578125,285.7030944824219,-2.7290472984313965,365.6468505859375,6.470252513885498,370.036376953125,9.508400917053224,613.14599609375,6.917115211486816,505.1712646484375,3.1349565982818604,368.0587158203125,2
古翊汎(生)1-3,7.61,0.2208859920501709,0.0980450734496116,0.2672550082206726,0.0114384712651371,1462.2022912115974,104393.51229920624,1339.3298999669864,93077.67700911337,2417.2990008098323,779668.8570527849,0.0816724823742378,0.0003921359950307,-0.0006406931206583,0.0533243082463741,-0.0001244585873791,0.012947728857398,103.359375,-156.9082794189453,1411.2322998046875,118.38680267333984,1005.6056518554688,-65.06704711914062,409.6130065917969,-8.368753433227539,179.445068359375,-50.1078987121582,424.6507263183594,-18.76616477966309,197.30975341796875,-0.493837296962738,318.0554504394531,-8.162569999694824,101.45246124267578,-25.826494216918945,123.05223083496094,-4.002752304077148,89.46115112304688,-11.101211547851562,84.70875549316406,1.0083099603652954,77.07479095458984,-3.469655036926269,73.15132141113281,-2.1494269371032715,80.50272369384766,-2.951230764389038,168.9641876220703,-0.3137435913085937,240.6974029541016,3.776779174804688,269.9772644042969,4.039535045623779,321.7048034667969,2.2371087074279785,468.8157348632813,3.45733904838562,419.8226013183594,3
孫凱琳(生)1-3,6.4,0.2033723145723343,0.099991425871849,0.1430794298648834,0.0062691075727343,1542.3377955898084,895437.1956005603,1677.691639740511,229517.75984210696,2257.514489215353,2853118.489015855,0.0828680508378623,0.0076010282382422,3.124524994291278e-07,0.019840620458126,-7.011130037426483e-06,0.0033160992898046,117.45383522727272,-271.9856262207031,4228.2099609375,101.83692932128906,1363.1365966796875,-0.0990746542811393,594.1542358398438,-11.18358039855957,1013.8575439453124,-31.764528274536133,883.4540405273438,-7.919869899749756,366.9100341796875,13.30824375152588,473.30316162109375,-5.200342655181885,199.1311187744141,-20.214496612548828,98.2978973388672,15.924245834350586,119.77840423583984,-18.68626594543457,124.45545959472656,0.5146846771240234,116.1344985961914,-1.2917802333831787,137.33828735351562,-8.113263130187988,218.157958984375,-9.007740020751951,217.1702880859375,-5.420168876647949,256.0585327148437,-1.5541589260101318,264.4383239746094,14.602264404296877,582.9976196289062,10.5015287399292,496.5314636230469,11.911250114440918,333.746826171875,3
小咪(旦)1-3,8.07,0.2312847673892974,0.1020254120230674,0.1956590265035629,0.0079754134640097,1158.0584145725595,101437.00408246565,1031.120964466274,127872.23612169069,1587.4240217537715,652547.2629766171,0.0766559469288793,0.0004644140252696,5.574047918344149e-06,0.0370221324265003,9.159329238173086e-06,0.0036072849761694,99.38401442307692,-247.5775909423828,2204.854248046875,138.44125366210938,1004.7841186523438,-34.84278869628906,1090.2423095703125,-34.789302825927734,305.1641540527344,-45.830997467041016,306.0431823730469,-9.748583793640137,217.75099182128903,12.988591194152832,338.0971069335937,-4.840086936950684,101.1228256225586,-15.66769790649414,144.58746337890625,13.007835388183594,160.14219665527344,-5.173436641693115,60.1630744934082,-10.475632667541504,125.10108947753906,-5.779580116271973,82.63961791992188,-24.07108688354492,192.1964569091797,-6.123034477233887,145.32687377929688,-0.5692233443260193,233.5221405029297,2.014092206954956,327.35699462890625,9.14528751373291,561.3611450195312,13.029645919799805,517.6442260742188,1.8400954008102417,490.4919128417969,3
柯銘峰(生)1-3,6.64,0.2313747107982635,0.0990319177508354,0.216905876994133,0.0102592706680297,1063.9463852575384,347151.9847484245,1364.5084302580449,138203.53456425812,1584.3844753878934,1503501.2933672718,0.052157315340909,0.0021740777888119,0.0017017268110066,0.0462016090750694,6.939179002074525e-05,0.0044753542169928,151.99908088235293,-210.45396423339844,3989.452880859375,139.57260131835938,946.498046875,0.5843241214752197,1425.242431640625,8.889871597290039,482.6608276367188,-29.077545166015625,649.3976440429688,-27.449338912963867,205.9932556152344,-21.459407806396484,201.60491943359372,-8.183293342590332,151.0232391357422,-20.755754470825195,100.51978302001952,-14.867525100708008,202.75518798828125,-8.139862060546875,75.15202331542969,-0.6512408256530762,90.98941802978516,-16.506309509277344,71.31671142578125,-14.788755416870115,57.758277893066406,-10.355823516845703,47.91040802001953,-2.3468780517578125,39.34379959106445,-11.68252944946289,50.32967376708984,6.360846042633057,80.00883483886719,-6.769302845001221,42.0069694519043,-13.712358474731444,40.10335540771485,3
梁越玲(生)1-3,7.1,0.1967789232730865,0.100556880235672,0.198980376124382,0.0133977141231298,2355.5094438036567,926694.657665722,2296.120361253739,116949.26861668965,4594.559254365809,2877936.5765393605,0.1128583920547385,0.0088521074676326,-5.470743644764298e-07,0.0312905274331569,-6.461000793933636e-06,0.0107650822028517,99.38401442307692,-225.33251953125,4345.05615234375,33.9377555847168,987.7153930664062,-22.097639083862305,862.1527709960938,-34.706966400146484,892.2745361328125,-41.57969284057617,643.1254272460938,1.3721691370010376,221.17282104492188,7.66883659362793,462.3191528320313,-1.7454959154129028,110.76084899902344,-20.974262237548828,123.04167938232422,5.483801364898682,139.5830078125,-28.973613739013672,210.14996337890625,-0.8769295811653137,255.20774841308597,2.704993963241577,487.0428771972656,-0.6133643984794617,591.9384765625,4.5044145584106445,809.61669921875,18.10375213623047,632.2401123046875,-10.535981178283691,456.2607116699219,-1.3468198776245115,570.9905395507812,-4.24240255355835,790.5882568359375,2.441646814346313,452.48248291015625,3
王金櫻(旦)1-3,6.79,0.2140853554010391,0.1005083993077278,0.1931729018688202,0.0079989191144704,1125.931211753846,76354.11255917622,1112.418221381423,64196.97938133191,1742.3888951845136,559341.7966016167,0.0638215257039249,0.0006061241144036,-4.911622454528697e-05,0.0362742729485034,-9.310775203630328e-05,0.0045512127690017,103.359375,-231.7672576904297,3341.549560546875,142.76992797851562,394.2902221679688,-41.0516471862793,1448.3153076171875,-3.620315551757813,376.5966796875,-31.09846305847168,514.7633666992188,-18.20964813232422,226.1175079345703,14.806312561035156,420.27154541015625,-2.068427324295044,65.38179016113281,-14.94377899169922,100.25366973876952,0.2742770910263061,90.88111877441406,-10.441561698913574,115.85572052001952,-6.089675426483154,93.10279083251952,-12.575804710388184,126.79850006103516,-9.801414489746094,200.49058532714844,0.2921159267425537,184.91064453125,-5.790004730224609,198.59271240234372,6.053357601165772,296.5525817871094,8.68966007232666,419.6711120605469,5.748841762542725,467.4618225097656,12.738512992858888,345.6987609863281,3
